,Date,Volume,Adj Close,Label,DJIA_news_sentiment,Top1,Top2,Top3,Top4,Top5,Top6,Top7,Top8,Top9,Top10,Top11,Top12,Top13,Top14,Top15,Top16,Top17,Top18,Top19,Top20,Top21,Top22,Top23,Top24,Top25
1931,2008-10-29,316230000,8990.959961,0,-0.1303392237662851,0.0920921442687747,0.3209481687374287,-0.5623549893958699,-0.4291899243540622,0.0509405598515928,-0.4015453510843023,-0.42039745615044055,0.0,-0.1160552084334959,-0.45759563705437073,0.5362296970660178,-0.40319448472550323,-0.5500085404480786,0.3928312958472686,0.0,-0.3332102865129722,0.0,-0.21338849896480327,0.0,-0.34429553326135076,0.2933423914808018,0.0,-0.22054742344853212,0.0,-0.4930815175752293
1930,2008-10-30,267210000,9180.69043,1,-0.20525420737177338,0.0,-0.3707703918950043,-0.5594477838999088,0.25313632998936353,-0.49118425239977415,0.22323976441674268,0.0,0.01848886108496978,0.15742638070292952,-0.39832904726794954,-0.550112189516129,-0.2838097465728716,-0.45679980477270427,-0.43599473548325,-0.3721160917734975,0.0,-0.17395819474781793,-0.40607376740257495,0.0,-0.5190010463595777,-0.5930313411205722,0.0,0.16369824510513642,-0.33671637238184526,0.0
1929,2008-10-31,310950000,9325.009766,1,-0.10668723354436002,0.0,0.0,-0.3458227425065876,-0.5662042198802342,0.0,0.46152924901185766,-0.553603279830629,-0.3828950983827759,-0.23182641867762294,-0.3889388925938033,-0.017202064870674712,0.4885649030679466,-0.30641865574261745,0.0,0.42284771527385656,-0.45517930471559337,0.2924538316641406,-0.34116291796922116,0.25310581600898596,0.08349049808121016,-0.43940780614765673,0.22087729550173335,-0.3039649107142857,0.0,-0.5574238351870288
1928,2008-11-03,180970000,9319.830078,0,-0.1946795754395213,0.0,0.24841814765694076,-0.41491049503009747,0.0947324530327429,-0.4499867174870007,-0.26024518246112455,-0.20352320611215632,0.435510230490524,-0.4948111607281606,0.13469542988714184,-0.5144144229249011,-0.4491756583732961,0.0,-0.3654933976065869,-0.5561945988919493,-0.442764593955863,0.03512695084907042,0.0,-0.34557824699374706,0.0,0.0,-0.2913954199758627,-0.405063032596932,-0.24125404353597288,-0.38066242123080196
1927,2008-11-04,254930000,9625.280273,1,-0.07819255327320533,0.2411867760939321,0.09539939572250784,-0.13072379040796162,0.0,0.0,-0.483549117413972,-0.30816090005827507,0.35315535973084883,-0.4387080579710144,0.0,0.0,-0.18867532079139468,0.24806538164829073,0.0,0.0,-0.28127126342598097,-0.6019313643162392,0.3118885633705063,0.2851487150425058,0.0,-0.721305654314888,-0.5277827241707307,0.0,0.1924501694317315,0.0
1926,2008-11-05,264640000,9139.269531,0,-0.07668395083435159,-0.322193301216645,0.21782024381606183,0.21810211274233016,-0.3207576698035257,0.0,0.1237637421110492,-0.4681923850198714,-0.2454503940530752,-0.16720727297853114,-0.1938425313064689,0.46150893923467834,0.0,0.1776592806745124,0.0,-0.06470612788392696,0.4314509780132148,-0.2928427542318793,-0.4809909875479212,-0.1779764740939415,-0.06572559731807377,0.0,-0.2777957186255773,0.27947116374808767,-0.11064336536765705,-0.6385506517516301
1925,2008-11-06,344350000,8695.790039,0,-0.14090269549726198,-0.4752790770002943,-0.5235833206473687,0.2621288509825636,0.0,-0.034090974105410385,-0.24193974374263916,0.0,-0.2927269579224776,-0.544382156529863,-0.20398892857142858,-0.36589937818234186,-0.5655510240808574,-0.05798233898974263,0.37456223380182624,-0.45752174390223305,-0.2937490375312168,0.0,0.19814150216208912,-0.4347543167721626,-0.43045904804625196,0.0,0.0,0.23582845900521712,0.0,0.32867961264104256
1924,2008-11-07,246300000,8943.80957,1,-0.12816348383873705,0.0,0.35361954091922576,0.0,0.0,0.5504518734525707,-0.3960955775456427,0.0,-0.421081696499153,0.0,-0.1441692467251792,-0.5722396379662005,0.0,0.0,-0.2833486980718557,-0.38789931157308877,0.0,0.0,-0.41700815535441865,0.0,-0.035325214083018426,-0.19308395035587067,0.0,-0.47491417222391136,-0.5025348693926845,-0.2804579805491991
1923,2008-11-10,221230000,8870.540039,0,-0.12298164996958824,-0.3214828067126111,-0.3916310667793048,-0.5368364650621118,0.32230891360451136,-0.03710434390198749,0.49886830225839646,-0.43218516559829057,-0.016938656663239533,-0.30600126225151214,-0.220485040891391,-0.05615436905794152,-0.38164380961067923,-0.22828312139246293,0.0,-0.13784300088431892,0.0,-0.31013312791375297,-0.3780017388739428,0.0,0.0,0.22888793695432405,-0.3331856199123204,0.0,0.018153824191307885,-0.05485063074237893
1922,2008-11-11,257270000,8693.959961,0,-0.20202782522978574,0.0,-0.13961697236368703,-0.40748600801282053,-0.3322736239295125,-0.014899905262895674,0.0,-0.2372082252964427,-0.2818117987130623,0.0,-0.21384666226116456,0.016017748284469117,-0.22610936290209385,-0.14693540478450123,-0.34414853895281416,-0.2865874126146714,0.0,-0.47804040236151146,0.0,0.015549743293996054,-0.6104351215913717,-0.530154956254272,0.246077516011766,-0.2802512289617323,-0.2544784967206706,-0.5440565173516521
1921,2008-11-12,314660000,8282.660156,0,-0.231971078220957,-0.569086272087514,-0.35716496967481837,0.0,-0.3743963068377878,-0.5475082826527337,0.0,0.36184754653679657,-0.3965727780151135,-0.2877490623205297,0.2409534714214636,-0.5220395201521264,-0.28023178653123576,-0.24997165551839462,0.0,-0.18894744841464453,-0.6830382557264436,0.0,-0.4519888699002068,-0.1099138563750532,-0.46541591372030583,0.0,-0.37075302918525965,-0.30189563632691424,-0.26072471292453414,0.015320382881431222
1920,2008-11-13,476600000,8835.25,1,-0.0851211477254379,0.43943979940159,0.0,0.1765840681058072,0.0,0.13006680732069864,0.0,-0.0730369591079881,0.0,-0.6811694274927971,-0.27236273614701495,-0.38861539972256,-0.35746968667423207,-0.38675579552027717,0.0,0.27711708785779443,-0.2807677833354916,0.0,-0.5746923287933886,0.291044254022447,-0.46027605913410263,0.0,-0.1812292918871252,0.0,0.4696261706703121,-0.25553141269961915
1919,2008-11-14,304370000,8497.30957,0,-0.09553512008384507,0.4446615683130276,0.0,0.12619609644974591,0.15967563475965937,-0.5842503343486223,0.1689628127820247,-0.2361647852951142,0.0,0.017646074338704774,0.0,-0.28859620906629607,-0.3998161237530585,0.019580030373611897,-0.015986306623931624,-0.4773638810217242,0.0,0.0,-0.2820234441946942,-0.09323512628739174,0.0,0.07993869451846568,0.0,-0.5154566146181716,-0.2054935150293388,-0.3066525733930236
1918,2008-11-17,278220000,8273.580078,0,-0.09461467206060763,-0.5545120648923444,0.0,0.34428405083294733,-0.18581900664918902,0.0,0.0,-0.2802357023246903,0.0,-0.2869736123637098,0.0,0.0,-0.2940470334867269,0.30677031851017916,0.0,0.0,0.0,-0.2997835494417863,-0.5500168237734487,0.0,0.0,0.0,0.0,-0.5650333779264214,0.0,0.0
1917,2008-11-18,366390000,8424.75,1,-0.18906930239074365,0.0,-0.6474399958890747,0.0,-0.5117996598204586,-0.07584207518115942,-0.4084148816581969,-0.3733660944656189,0.0,-0.32062342297195556,0.0,-0.3467703516139658,-0.20043070793337098,-0.5326470947446273,0.292429669736966,-0.20917784310039808,0.0,0.26157397283475486,-0.5699265982905982,-0.08312055673794803,-0.3926812967080222,-0.0828513793452924,0.09788259952004516,-0.17141754380433957,-0.45210929959533225,0.0
1916,2008-11-19,350470000,7997.279785,0,0.01501339791018909,-0.1927414923693456,-0.29278875592885373,-0.5779501246549346,0.546313890903179,0.0,0.0,0.25609777594124816,0.23238559959083313,0.0,0.0,0.23950512936063695,0.025574007552230375,-0.19675586999448558,-0.2196364951517463,0.44104358119658116,-0.14529525885695793,0.0,0.0,-0.37747883914455116,0.3510671727908884,0.0,0.2812804918092332,0.2883371364757244,0.0,-0.28362300176495253
1915,2008-11-20,528130000,7552.290039,0,-0.04050137620569684,0.0,-0.5346757054238034,0.0,0.0,-0.4964152185090283,-0.0178028700890071,0.20429462434908086,0.0,0.5342098789941941,0.26200060872109343,0.0,0.3759475967365967,-0.37717765235814876,0.0,0.0,0.10788075200853431,0.12866975808933154,-0.22463997399423213,-0.2597744730774565,0.0,-0.22128657480410513,0.2129160890438065,-0.291260825426026,-0.41542041940325125,0.0
1914,2008-11-21,569010000,8046.419922,1,-0.1391527992286225,-0.21587671112343879,-0.38127912038323997,-0.48031774621212114,0.17644954408473976,0.0,-0.27718777000692335,-0.47881692848956076,-0.0740302676633711,-0.33231860633415333,-0.3971833477088214,-0.08256157562244518,-0.20171633387010193,0.0,0.0,0.0,0.0,0.22360544945136915,0.0,-0.31396230491686045,0.0,-0.03562097893779244,0.0,-0.29988320607894525,0.17219766930822517,-0.48031774621212114
1913,2008-11-24,491890000,8443.389648,1,-0.15268759282950678,-0.6142879003740823,-0.3667826075741892,0.0,0.0,0.0,0.20548955296756385,0.3648510960144928,0.0,-0.24124372402597397,-0.4511635831311737,-0.423468914690382,0.0,0.0,-0.21086127645502645,-0.21406769946027784,0.0,0.0,-0.30493656670295444,0.0,-0.09071906142167012,-0.11803057771485762,-0.6170103755175983,-0.37109275813463166,0.0,-0.36386542451690823
1912,2008-11-25,374020000,8479.469727,1,-0.15722779946466103,0.2579820724217744,0.17692460527875098,-0.3175194113361142,0.0,-0.6309909747257573,-0.3918476482569155,0.0,0.0,-0.01826127054688468,0.0,0.2798433246634499,-0.36473471157734066,0.0,-0.44331334746018014,-0.42077039565527063,-0.3218537637892167,0.0,0.0,0.0,-0.1617616177029316,-0.4014387799960326,-0.45318559544378617,-0.2645550808631787,0.05070952541123594,-0.5059219170381275
1911,2008-11-26,283920000,8726.610352,1,-0.12601771097196082,0.0,0.0,-0.36598076483302666,-0.4029845850969682,-0.22761549941604292,0.0,0.0,-0.5983904590896892,-0.2331505143189508,0.2891519269663403,0.016361565477944786,0.0,-0.3521193896103897,0.0,0.0,0.4123863053597972,-0.3997961857013759,-0.3918384565977501,-0.4492023782156541,-0.5676733999695956,-0.01473248483280005,-0.21766159677266014,0.0,0.35280314235180027,0.0
1910,2008-11-28,155510000,8829.040039,1,-0.146994931074544,0.25310766337376395,0.0,0.0,0.0,-0.1758976805237732,0.0,-0.5517702274254477,-0.3513870812594544,-0.45957137068936277,0.0,-0.3165216823671497,-0.6403611601930678,0.47662490207326896,0.0,-0.18798624319362303,0.0,0.0,-0.5278910237166216,-0.29683619459998534,-0.28553992544264994,-0.4497958269384442,0.0,-0.38558666382101886,0.3803152591873706,-0.15577602132740448
1909,2008-12-01,321010000,8149.089844,0,-0.09185572404186747,-0.44404505892386603,0.0,0.0,-0.20808594328376936,-0.14701460917816608,0.0,-0.2957035114342179,-0.23377413862461274,-0.3068901131859963,0.2078705478820696,0.20626103082907432,0.0,0.45654132332643205,-0.2959927011575382,0.0,0.0,-0.2692872154579951,-0.5133248071279566,-0.3930341267174854,0.0,0.4755638273673314,0.22957622439289108,0.06071397302978295,-0.40236507797043947,-0.4234027248122248
1908,2008-12-02,307520000,8419.089844,1,-0.18856606268065673,0.1145471608426556,-0.308127525307422,-0.5376719904896464,-0.630756185226475,-0.25029526827969223,-0.5088469804009397,-0.5635324024476985,0.04881436234068501,-0.19360619248780167,0.0,0.03841879712678626,0.0,0.4970552291880824,0.31300524864437623,-0.14302522243282398,-0.43680601058053586,-0.5319641405508073,0.0,-0.6280322978151076,-0.6247124839447992,-0.30973377463510826,-0.13432753848687543,0.17565723417824053,-0.3808230443469574,0.2806114580954473
1907,2008-12-03,294680000,8591.69043,1,-0.1178068373050551,0.37402693808727505,0.5831553931330397,0.19333265844300626,-0.610821380827975,-0.6040817886334009,-0.6683560666974933,0.0,0.12378904566719513,-0.5779543970882511,0.0,-0.3250697461917055,0.15312806434631526,0.0,0.0,-0.6439867217480586,-0.5325869744687679,0.0,-0.23058541918320535,0.3654969891219891,0.2320228841553184,-0.08829168736171024,-0.5623511972595305,0.0,0.0,-0.12603752612041744
1906,2008-12-04,280880000,8376.240234,0,-0.11670891819704991,-0.3617003381143076,0.270298851106854,-0.1826065317565576,0.0,-0.36727642964027707,-0.2456253055965773,-0.19372197011439893,0.2139841619959447,0.07823218740280209,-0.3158262490178036,0.0,-0.2585046441102756,-0.5132802780365769,0.0,0.0,0.01687796858045971,0.05086122539779768,-0.3468870814821144,0.18422361377323737,0.0,0.0,-0.26498601996654586,-0.6547337825008971,0.2237220574108791,-0.2507743902578903
1905,2008-12-05,346370000,8635.419922,1,-0.24695416443786922,-0.5370395504109419,-0.45235990043621843,-0.45225617828494635,-0.2086640924885776,-0.25458198755257094,0.3014593428348126,-0.48419860358964717,-0.4511291324333561,-0.31861673384133976,-0.40678269896703223,0.0,-0.33669394377723727,-0.32704261452195155,-0.4258654590638829,0.0,-0.5896014712199033,-0.5301737947034849,0.30453887568681315,-0.2871085830558331,0.0,-0.3179960484953643,0.35346142210144926,-0.1271892712450593,-0.19961350295864827,-0.4264001845238095
1904,2008-12-08,358970000,8934.179688,1,-0.08863573738187273,0.2794949049319731,0.2520336050020832,0.16837220918352985,-0.5920750215129744,0.0,0.0,0.0,0.11791227492219197,0.0,0.0,-0.14590485828325594,0.0,-0.13551269545281563,-0.21554913287830904,-0.5740924439511776,-0.3404173521756021,-0.13493847314863544,0.0,-0.4710912130135352,-0.0897463055338588,0.18628753278575405,0.0,-0.30975840217565376,-0.4143823215775453,0.2034742583310127
1903,2008-12-09,284950000,8691.330078,0,-0.18109663508186763,0.3827644964389811,-0.4868916711920373,0.0,0.41492650779651774,-0.18018955903875167,-0.07924933664239009,-0.31718375313746233,-0.32828628638758905,0.0,0.14296270916811316,-0.610625289750373,-0.37561636552193023,0.34705099119642546,-0.2620438699283808,0.0,0.0,-0.4694828732306341,-0.07321751984998362,-0.46785983902161277,-0.42955674693568574,0.015362798219292786,-0.6104945722450522,-0.6008469825637325,-0.2289093312431964,-0.31002938317720924
1902,2008-12-10,232830000,8761.419922,1,-0.17834803827202653,-0.5132771641669766,-0.643951794844128,-0.4771604795728015,-0.3110678361042693,0.0,-0.2284511428067864,0.20182492465628277,-0.6215667672894322,-0.08907476919819309,-0.3751022200915377,-0.19687328144141644,0.0,-0.49243889887199255,-0.2286655991252344,0.0,-0.4589428479441357,-0.017622630264461786,-0.05444893101584405,0.3069920138530572,0.23036126560637438,0.0,-0.615994839568852,0.0,0.0,0.12676004138968483
1901,2008-12-11,290540000,8565.089844,0,-0.11012222287986177,0.0,0.0,0.6090738469320536,0.26007786279461276,0.0,-0.20982574058040726,0.0,-0.581519556857967,0.29367019896969243,-0.466277675729911,0.0,-0.6615266566358025,0.4183882620341615,-0.3639011172321084,-0.47796795123107993,-0.6646243152976251,-0.14495865722730739,-0.3528119204761676,-0.26470133708557736,0.0,0.0,0.0,0.252639842785033,-0.3987906571581442,0.0
1900,2008-12-12,271030000,8629.679688,1,-0.22365596353082534,-0.5510407645168217,-0.5431782971609433,0.0,0.016084424063022067,-0.3771582507964661,-0.4450426744853375,-0.64894537441208,-0.24654936433825836,-0.2047128820845987,-0.4577489062178393,-0.21962107689144217,0.03425397117216268,-0.44379214155097774,-0.2921789741634865,0.017711704451345754,0.0,-0.24321424218313492,-0.23383884094166704,-0.21729949768923587,-0.1361189633132568,0.3069116721688783,-0.11317457514053289,-0.34124004323122525,0.0,-0.251505991008737
1899,2008-12-15,229940000,8564.530273,0,-0.05194831101186002,0.06793146594974755,0.0,-0.3233935831165614,0.0,0.07291814269389713,-0.3718533953466331,0.0,-0.33342420201775164,-0.2682238883442353,0.01624444647870563,-0.33770541792637176,0.0,0.0,-0.06296470840783612,-0.46071942846500047,0.0,0.35920109935897443,0.0,0.0,0.27006210266424396,0.30988446144363835,0.0,0.0,-0.23666487026131763,0.0
1898,2008-12-16,337190000,8924.139648,1,-0.13369520087822942,-0.32951552222777225,0.0,-0.22886602107211373,-0.42542431454542157,-0.5055662776257558,-0.37635637596913957,-0.17853665733421167,0.3762396663879599,-0.3133743677156178,0.0,0.0,-0.3079073953225455,0.0,0.2749188880579297,0.30719196107726815,0.0,-0.5477358394648829,-0.1847730882241752,-0.05508509392419176,0.0,-0.23334056624776187,0.0,-0.49304816184318895,0.2748028746688095,-0.3960037306309252
1897,2008-12-17,239260000,8824.339844,0,-0.0666818542134587,-0.1154919278997268,-0.672454016780321,-0.3783660247507122,-0.14793115709195456,-0.4784052543923467,-0.09193342315430812,-0.3436128758234519,0.09840572645886053,0.0,0.0,-0.12565091920834132,0.4601397353849649,-0.33366196843507373,-0.07346988868746307,0.40839568057486003,0.0,-0.21179874463700546,-0.2437784612730265,0.0,0.18842658109370927,0.0,0.0,0.0,0.16432391296974627,0.2298166703151223
1896,2008-12-18,274080000,8604.990234,0,-0.14146774418505922,-0.26638381979131975,0.0,-0.055068744200244206,0.29921622813277704,-0.36513520079018547,0.09054167975519517,-0.27432789245476746,-0.1767438542997811,-0.6417770621516165,-0.20802190417674113,-0.3183859048247128,0.0,-0.5947694594065724,0.0,-0.2647789553995387,-0.26981789434478565,-0.23568468386876282,0.0,0.0,0.0,0.0,-0.2942542755553625,0.2929477520673771,0.0,-0.2542496133174394
1895,2008-12-19,550150000,8579.110352,0,-0.15196224772979045,-0.3123312534209086,-0.3045289230383559,-0.3712890865384615,-0.14749833919755778,-0.21100871239529162,-0.3226678808799896,-0.25606888294314384,-0.34840247046642275,-0.14829580214273133,0.0,0.0,0.0,-0.25669670273777445,0.08894403846153846,0.0,0.0,-0.6055768952874337,0.0,-0.1482958021427313,0.0,0.0,-0.27603407627022103,0.0,0.29010649089849894,-0.4694118951437753
1894,2008-12-22,211090000,8519.69043,0,-0.21016812786306385,-0.4887694017069886,-0.5903558066239316,-0.3465259619691903,-0.016835707094636443,-0.6351251377752682,-0.2029246648317357,-0.14504621578043184,-0.5710773653639616,-0.4833982657342657,0.0,0.3691775483556299,-0.5384615550807216,-0.32079261131802983,-0.3181587745896079,0.5178998705812438,-0.15461017031877425,0.0,-0.4318129986426617,0.06156484034391076,-0.3078250800198192,-0.21158552445699577,-0.34310691948751726,-0.07970668991318877,-0.16756226176481268,0.15083565661515752
1893,2008-12-23,174640000,8419.490234,0,-0.06572962771412362,0.0,-0.5516137989642999,0.11338527446743368,-0.23893757043099736,-0.13256365134202852,-0.0025377913038308933,0.0,-0.050981348695774024,-0.21328635409807706,0.0,0.2818585399937306,0.0,0.0,0.0,-0.3954486242458914,-0.1815970499381559,-0.30212961236854347,0.21795443500552203,0.0,-0.014387672781413204,-0.5546111706829137,0.0,0.0,0.38165570253214876,0.0
1892,2008-12-24,66930000,8468.480469,1,-0.06384408645132368,-0.4194781770900812,0.0,-0.4901658643892339,0.0,0.5921651147342996,-0.10622070219018946,0.5033559792490119,0.0,0.4407500402141718,0.4970331252878986,-0.3232412905592859,-0.10410800000000002,0.0,0.0,-0.30206664895586466,0.0,-0.3598601994949494,0.2834987360013175,0.0,-0.3427433252211848,0.0,-0.3176382767896355,-0.3377100822550035,-0.6157087176108915,-0.19396387221347175
1891,2008-12-26,86760000,8515.549805,1,-0.13069666022560417,-0.4485359263261763,0.0,-0.36226706151730836,-0.2510038198822734,-0.09265863175096507,-0.36289439674935775,-0.23694647497371454,-0.025562668994620934,-0.1083761425328482,-0.4893529168060871,0.449458583429587,0.0,0.2581482929030669,-0.3864815959669957,-0.40363140440609757,0.0,-0.39347644883082006,0.0,-0.18030325897352503,0.0,-0.5758678411832315,0.0,0.3423352069212646,0.0,0.0
1890,2008-12-29,153730000,8483.929688,0,-0.11881850389692974,-0.5204701690821256,-0.1744723842863313,-0.3131826449275362,0.0,-0.15457391485111488,0.0,-0.32497861452049087,0.570275230566535,0.0,0.13252429311357716,0.2704754646247948,-0.31436958945040466,0.4641373786231884,0.0,-0.12570474873471105,-0.25927326447706883,0.0,-0.2590123201944254,-0.6374577717391303,-0.47652966460157037,0.0,-0.6000324879227054,-0.24781738956372368,0.0,0.0
1889,2008-12-30,162560000,8668.389648,1,-0.14138816023742992,-0.6351687866626127,-0.481556013080151,-0.23286600181045009,0.0,-0.20348849906414035,0.0,0.46859317522915894,0.28894295512601437,-0.3508999496469713,-0.598236154613373,-0.5078670427821804,0.1182960793436636,-0.296738463682855,0.3642550343067426,-0.47076763417122547,0.2987131730226295,0.0,-0.48001759896596535,-0.5415641453150117,-0.35920334711009877,-0.34500152602330286,0.2271709937335033,0.18656358133170425,0.016136164899174053,0.0
